IM14204|142|04|0|F|IM|80|120|180|1|900
IM23903|239|03|0|F|IM|80|120|215|1|900
IM26404|264|04|0|E|IM|80|120|180|1|900
IN03901|039|01|0|F|IN|80|120|215|1|900
IN23303|233|03|0|F|IN|80|120|215|1|900
JB26102|261|02|0|E|JB|80|120|210|1|900
JK09202|092|02|0|F|JK|80|120|210|1|900
JJ07003|070|03|0|E|JJ|80|120|210|1|675
JL07003|070|03|0|E|JL|80|120|210|1|675
JL13403|134|03|0|F|JL|80|120|210|1|900
JJ18603|186|03|0|E|JJ|80|120|210|1|900
JE26503|265|03|0|E|JE|80|120|210|1|900
JI24804|248|04|0|F|JI|80|120|240|1|900
JJ16303|163|03|0|E|JJ|80|120|210|1|675
JK04102|041|02|0|E|JK|80|120|210|1|900
JK06204|062|04|0|F|JK|80|120|220|1|675
JK14004|140|04|0|E|JK|80|120|220|1|900
JK22204|222|04|0|F|JK|80|120|220|1|900
JC059|059|00|0|E|JC|80|120|210|1|0
ID251|251|00|1|E|ID|80|120|215|1|0
IG113|113|00|1|E|IG|80|120|215|1|0
IG14103|141|03|0|E|IG|80|120|215|1|900
IG19702|197|02|0|E|IG|80|120|215|1|900
IG247|247|00|1|E|IG|80|120|215|1|0
IH04304|043|04|0|F|IH|80|120|240|1|900
IH07803|078|03|0|E|IH|80|120|215|1|900
IH09802|098|02|0|E|IH|80|120|215|1|900
II13201|132|01|0|F|II|80|120|215|1|675
IJ241|241|00|1|P|IJ|80|120|215|1|0
IK19404|194|04|0|F|IK|80|120|220|1|900
IL04401|044|01|0|F|IL|80|120|215|1|900
IL07802|078|02|0|F|IL|80|120|215|1|900
IL10704|107|04|0|F|IL|80|120|195|1|900
IL11701|117|01|0|F|IL|80|120|215|1|900
IL18602|186|02|0|F|IL|80|120|215|1|900
IL21001|210|01|0|F|IL|80|120|215|1|900
IM09702|097|02|0|F|IM|80|120|215|1|900
IN08604|086|04|0|E|IN|80|120|120|1|900
IN24901|249|01|0|F|IN|80|120|215|1|900
ID185|185|00|1|E|ID|80|120|215|1|0
JL16303|163|03|0|E|JL|80|120|210|1|675
JL24404|244|04|0|F|JL|80|120|195|1|900
JJ20602|206|02|0|F|JJ|80|120|189|1|900
JL200|200|00|1|P|JL|80|120|210|1|0
JG13301|133|01|0|E|JG|80|120|210|1|900
JH20901|209|01|0|E|JH|80|120|210|1|900
IJ14802|148|02|0|F|IJ|80|120|215|1|900
IB23901|239|01|0|F|IB|80|120|215|1|900
IJ19004|190|04|0|F|IJ|80|120|240|1|900
IK04404|044|04|0|F|IK|80|120|220|1|900
IF23903|239|03|0|E|IF|80|120|215|1|900
JE06004|060|04|0|E|JE|80|120|120|1|675
JI15502|155|02|0|E|JI|80|120|210|1|675
BG02401|024|01|0|F|BG|80|120|220|1|425
DE11701|117|01|0|E|DE|80|120|220|1|425
DF07802|078|02|0|E|DF|80|120|220|1|425
DH14103|141|03|0|F|DH|80|120|220|1|425
EH11501|115|01|0|F|EH|80|120|220|1|900
GE07103|071|03|0|F|GE|80|120|300|1|900
EL12803|128|03|0|F|EL|80|120|220|1|900
JI20702|207|02|0|F|JI|80|120|210|1|900
EK13003|130|03|0|F|EK|80|120|220|1|900
JL192|192|00|1|P|JL|80|120|210|1|0
JB112|112|00|0|E|JB|80|120|210|1|0
JB151|151|00|0|E|JB|80|120|210|0|0
JH26703|267|03|0|E|JH|80|120|210|1|900
JI21102|211|02|0|F|JI|80|120|210|1|900
JE17902|179|02|0|F|JE|80|120|210|1|900
JE25902|259|02|0|E|JE|80|120|210|1|900
JB258|258|00|0|E|JB|80|120|210|1|0
JM23403|234|03|0|E|JM|80|120|210|1|900
JG10902|109|02|0|E|JG|80|120|210|1|900
EH11401|114|01|0|F|EH|80|120|220|1|900
GJ13001|130|01|0|E|GJ|80|120|190|1|900
JK05902|059|02|0|F|JK|80|120|210|1|675
EJ13102|131|02|0|F|EJ|80|120|220|1|900
JF09202|092|02|0|E|JF|80|120|210|1|900
JB241|241|00|0|F|JB|80|120|210|1|0
IF09102|091|02|0|E|IF|80|120|215|1|900
JM09702|097|02|0|E|JM|80|120|210|1|900
EJ118|118|00|1|P|EJ|80|120|220|1|0
JG24803|248|03|0|E|JG|80|120|210|1|900
IC11204|112|04|0|F|IC|80|120|195|1|900
IC12104|121|04|0|F|IC|80|120|195|1|900
IE03803|038|03|0|F|IE|80|120|215|1|900
IG03804|038|04|0|E|IG|80|120|240|1|900
IG09404|094|04|0|E|IG|80|120|240|1|900
IG13204|132|04|0|E|IG|80|120|240|1|675
IG208|208|00|1|E|IG|80|120|215|1|0
IG24201|242|01|0|F|IG|80|120|215|1|900
IG26604|266|04|0|E|IG|80|120|240|1|900
IH09301|093|01|0|E|IH|80|120|215|1|900
IH137|137|00|1|E|IH|80|120|215|1|0
IH24604|246|04|0|E|IH|80|120|110|1|900
IH26101|261|01|0|E|IH|80|120|215|1|900
II07104|071|04|0|F|II|80|120|240|1|900
II17004|170|04|0|F|II|80|120|240|1|900
II23904|239|04|0|F|II|80|120|240|1|900
IK08703|087|03|0|F|IK|80|120|215|1|900
IK12202|122|02|0|F|IK|80|120|215|1|900
IL09601|096|01|0|F|IL|80|120|215|1|900
IL11302|113|02|0|F|IL|80|120|215|1|900
IM10804|108|04|0|F|IM|80|120|180|1|900
IN14501|145|01|0|F|IN|80|120|215|1|900
IN242|242|00|1|P|IN|80|120|215|1|0
IN24902|249|02|0|F|IN|80|120|215|1|900
JM26801|268|01|0|F|JM|80|120|210|1|900
JK05102|051|02|0|F|JK|80|120|210|1|900
BI15401|154|01|0|F|BI|80|120|220|1|425
DE12402|124|02|0|E|DE|80|120|220|1|425
DF15702|157|02|0|F|DF|80|120|220|1|425
GE14003|140|03|0|F|GE|80|120|180|1|900
JH135|135|00|1|E|JH|80|120|210|1|0
JK04104|041|04|0|E|JK|80|120|220|1|900
JK11103|111|03|0|F|JK|80|120|210|1|900
JK14901|149|01|0|F|JK|80|120|210|1|900
JK19902|199|02|0|F|JK|80|120|210|1|900
JL16402|164|02|0|F|JL|80|120|215|1|675
JL174|174|00|1|P|JL|80|120|210|1|0
JM033|033|00|1|E|JM|80|120|210|1|0
IC08303|083|03|0|F|IC|80|120|215|1|900
IC11604|116|04|0|F|IC|80|120|195|1|900
IC12103|121|03|0|F|IC|80|120|215|1|900
IE04204|042|04|0|E|IE|80|120|240|1|900
IE10604|106|04|0|E|IE|80|120|240|1|900
IB25802|258|02|0|E|IB|80|120|215|1|900
IC13803|138|03|0|E|IC|80|120|215|1|900
IF20904|209|04|0|E|IF|80|120|240|1|900
IG03902|039|02|0|E|IG|80|120|215|1|900
IG13303|133|03|0|E|IG|80|120|215|1|900
IG26704|267|04|0|E|IG|80|120|110|1|900
IH17402|174|02|0|E|IH|80|120|215|1|900
IH24601|246|01|0|E|IH|80|120|215|1|900
II03702|037|02|0|F|II|80|120|215|1|900
II072|072|00|1|E|II|80|120|215|1|0
IE24703|247|03|0|E|IE|80|120|215|1|900
JB140|140|00|0|E|JB|80|120|210|1|0
JB229|229|00|0|E|JB|80|120|210|1|0
IC11203|112|03|0|E|IC|80|120|215|1|900
IE15603|156|03|0|E|IE|80|120|215|1|675
IG08002|080|02|0|F|IG|80|120|215|1|900
IG20704|207|04|0|E|IG|80|120|110|1|900
IG24602|246|02|0|E|IG|80|120|215|1|900
IH07301|073|01|0|E|IH|80|120|215|1|900
IH09203|092|03|0|E|IH|80|120|215|1|900
IH11603|116|03|0|E|IH|80|120|215|1|900
IH12203|122|03|0|E|IH|80|120|215|1|900
IH14201|142|01|0|E|IH|80|120|215|1|900
IH261|261|00|1|E|IH|80|120|215|1|0
JB07304|073|04|0|E|JB|80|120|110|1|900
JC06704|067|04|0|E|JC|80|120|195|1|675
JD12404|124|04|0|E|JD|80|120|220|1|900
JA04704|047|04|0|E|JA|80|120|120|1|900
JA19304|193|04|0|E|JA|80|120|120|1|900
JC13902|139|02|0|E|JC|80|120|210|1|900
JD14101|141|01|0|F|JD|80|120|210|1|900
JA07801|078|01|0|E|JA|80|120|189|1|675
JK26402|264|02|0|E|JK|80|120|210|1|900
IC08302|083|02|0|F|IC|80|120|215|1|900
IC22904|229|04|0|F|IC|80|120|195|1|900
IF18404|184|04|0|E|IF|80|120|240|1|900
IF19603|196|03|0|E|IF|80|120|215|1|900
IG23802|238|02|0|F|IG|80|120|215|1|900
IH04402|044|02|0|F|IH|80|120|215|1|900
IH06302|063|02|0|E|IH|80|120|215|1|675
IH073|073|00|1|E|IH|80|120|215|1|0
IH11701|117|01|0|E|IH|80|120|215|1|900
IH132|132|00|1|E|IH|80|120|215|1|0
IH147|147|00|1|E|IH|80|120|215|0|0
II04803|048|03|0|F|II|80|120|215|1|900
II07602|076|02|0|E|II|80|120|215|1|900
II12103|121|03|0|F|II|80|120|215|1|900
II13703|137|03|0|E|II|80|120|215|1|900
II192|192|00|1|E|II|80|120|215|1|0
II19303|193|03|0|E|II|80|120|215|1|900
II20904|209|04|0|E|II|80|120|240|1|900
II247|247|00|1|E|II|80|120|215|0|0
IJ06101|061|01|0|F|IJ|80|120|215|1|675
IJ14304|143|04|0|F|IJ|80|120|240|1|900
IJ221|221|00|1|P|IJ|80|120|215|1|0
IK07303|073|03|0|F|IK|80|120|215|1|900
IK09903|099|03|0|E|IK|80|120|215|1|900
IK18603|186|03|0|F|IK|80|120|215|1|900
IK21104|211|04|0|F|IK|80|120|220|1|900
IL06102|061|02|0|F|IL|80|120|215|1|675
IL096|096|00|1|P|IL|80|120|215|1|0
IL09602|096|02|0|F|IL|80|120|215|1|900
IL12102|121|02|0|E|IL|80|120|215|1|900
IL12201|122|01|0|F|IL|80|120|215|1|900
IL20903|209|03|0|F|IL|80|120|215|1|900
IL24002|240|02|0|F|IL|80|120|215|1|900
IL244|244|00|1|P|IL|80|120|215|1|0
IL24401|244|01|0|F|IL|80|120|215|1|900
IM03801|038|01|0|F|IM|80|120|215|1|900
IM09602|096|02|0|F|IM|80|120|215|1|900
IM12101|121|01|0|F|IM|80|120|215|1|900
IM19704|197|04|0|F|IM|80|120|180|1|900
IN07303|073|03|0|F|IN|80|120|215|1|900
IN08002|080|02|0|F|IN|80|120|215|1|900
IN19103|191|03|0|F|IN|80|120|215|1|900
IN19202|192|02|0|F|IN|80|120|215|1|900
JJ16402|164|02|0|E|JJ|80|120|189|1|675
JJ201|201|00|1|P|JJ|80|120|210|1|0
JK14003|140|03|0|F|JK|80|120|210|1|900
JK16804|168|04|0|E|JK|80|120|220|1|900
JK20004|200|04|0|E|JK|80|120|220|1|900
JK223|223|00|1|P|JK|80|120|210|1|0
IC09302|093|02|0|F|IC|80|120|215|1|900
IC21502|215|02|0|E|IC|80|120|215|1|900
IF19304|193|04|0|E|IF|80|120|240|1|900
IG04001|040|01|0|E|IG|80|120|215|1|900
IG11004|110|04|0|E|IG|80|120|240|1|900
IH07804|078|04|0|F|IH|80|120|110|1|900
IH11604|116|04|0|E|IH|80|120|110|1|900
IH23201|232|01|0|E|IH|80|120|215|1|900
IH26103|261|03|0|E|IH|80|120|215|1|900
IJ14302|143|02|0|F|IJ|80|120|215|1|900
IK086|086|00|1|P|IK|80|120|215|1|0
IK23803|238|03|0|F|IK|80|120|215|1|900
IL07403|074|03|0|F|IL|80|120|215|1|900
IL18603|186|03|0|F|IL|80|120|215|1|900
IL20904|209|04|0|F|IL|80|120|195|1|900
IM11101|111|01|0|F|IM|80|120|215|1|900
IM137|137|00|1|P|IM|80|120|215|1|0
JL16302|163|02|0|F|JL|80|120|215|1|675
JL25803|258|03|0|E|JL|80|120|210|1|900
JF132|132|00|1|E|JF|80|120|210|1|0
JD063|063|00|1|E|JD|80|120|210|1|0
JD07303|073|03|0|E|JD|80|120|210|1|900
JE15102|151|02|0|E|JE|80|120|210|1|675
JE16102|161|02|0|E|JE|80|120|210|1|675
JF07304|073|04|0|E|JF|80|120|240|1|900
JF16802|168|02|0|E|JF|80|120|210|1|900
JH026|026|00|1|E|JH|80|120|210|1|0
GE07402|074|02|0|F|GE|80|120|180|1|900
EI085|085|00|1|P|EI|80|120|220|1|0
JM26204|262|04|0|E|JM|80|120|180|1|900
JB18404|184|04|0|E|JB|80|120|110|1|900
JB24703|247|03|0|E|JB|80|120|210|1|900
JD24504|245|04|0|F|JD|80|120|220|1|900
DH04101|041|01|0|F|DH|80|120|220|1|425
JC137|137|00|0|E|JC|80|120|210|1|0
GI12801|128|01|0|F|GI|80|120|180|1|900
IC09504|095|04|0|E|IC|80|120|195|1|900
IC19102|191|02|0|F|IC|80|120|215|1|900
JB21201|212|01|0|E|JB|80|120|210|1|900
JB17101|171|01|0|E|JB|80|120|210|1|900
JB06101|061|01|0|E|JB|80|120|210|1|675
JC23702|237|02|0|E|JC|80|120|210|1|900
JC15501|155|01|0|E|JC|80|120|210|1|675
JF12002|120|02|0|E|JF|80|120|210|1|900
JD04701|047|01|0|E|JD|80|120|210|1|900
JG23501|235|01|0|E|JG|80|120|210|1|900
JH23403|234|03|0|F|JH|80|120|210|1|900
JL07402|074|02|0|E|JL|80|120|215|1|900
JG17003|170|03|0|E|JG|80|120|210|1|900
JF23903|239|03|0|E|JF|80|120|210|1|900
JE08902|089|02|0|F|JE|80|120|210|1|900
JJ17502|175|02|0|E|JJ|80|120|189|1|900
JB110|110|00|0|E|JB|80|120|210|1|0
JH16503|165|03|0|E|JH|80|120|210|1|675
EL02103|021|03|0|F|EL|80|120|160|1|900
IC25802|258|02|0|E|IC|80|120|215|1|900
JC24603|246|03|0|E|JC|80|120|210|1|900
JC13204|132|04|0|E|JC|80|120|195|1|675
EL11402|114|02|0|F|EL|80|120|220|1|900
JI26203|262|03|0|E|JI|80|120|210|1|900
JI21004|210|04|0|F|JI|80|120|240|1|900
JB19301|193|01|0|E|JB|80|120|210|1|900
JB13501|135|01|0|E|JB|80|120|210|1|900
JC24501|245|01|0|E|JC|80|120|210|1|900
JF20202|202|02|0|F|JF|80|120|210|1|900
JD22302|223|02|0|E|JD|80|120|210|1|900
IM19302|193|02|0|F|IM|80|120|215|1|900
ID04301|043|01|0|E|ID|80|120|215|1|900
ID16801|168|01|0|E|ID|80|120|215|1|900
EL11003|110|03|0|F|EL|80|120|220|1|900
JD08003|080|03|0|F|JD|80|120|210|1|900
ID18403|184|03|0|E|ID|80|120|215|1|900
IE246|246|00|1|E|IE|80|120|215|1|0
IG13503|135|03|0|F|IG|80|120|215|1|900
GA11103|111|03|0|E|GA|80|120|180|1|900
JB19404|194|04|0|E|JB|80|120|110|1|900
JB09904|099|04|0|E|JB|80|120|110|1|900
JC07804|078|04|0|E|JC|80|120|195|1|900
JD05904|059|04|0|E|JD|80|120|120|1|675
ID13901|139|01|0|E|ID|80|120|215|1|900
JF23101|231|01|0|E|JF|80|120|210|1|900
JD23301|233|01|0|F|JD|80|120|210|1|900
JI11801|118|01|0|E|JI|80|120|210|1|900
JD23902|239|02|0|F|JD|80|120|210|1|900
JG26701|267|01|0|E|JG|80|120|210|1|900
JH21401|214|01|0|F|JH|80|120|210|1|900
JE23002|230|02|0|E|JE|80|120|210|1|900
JE11002|110|02|0|E|JE|80|120|210|1|900
JE07402|074|02|0|E|JE|80|120|210|1|900
JE09203|092|03|0|F|JE|80|120|210|1|900
JB18904|189|04|0|E|JB|80|120|110|1|900
JE24203|242|03|0|E|JE|80|120|210|1|900
JI08502|085|02|0|F|JI|80|120|210|1|900
JF20902|209|02|0|E|JF|80|120|210|1|900
JM21203|212|03|0|E|JM|80|120|210|1|900
JL09102|091|02|0|F|JL|80|120|215|1|900
GH114|114|00|1|P|GH|80|120|180|1|0
GL08203|082|03|0|E|GL|80|120|180|1|900
IJ11703|117|03|0|E|IJ|80|120|215|1|900
IJ20801|208|01|0|F|IJ|80|120|215|1|900
IJ230|230|00|1|P|IJ|80|120|215|1|0
IJ23401|234|01|0|F|IJ|80|120|215|1|900
IK04503|045|03|0|F|IK|80|120|215|1|900
IK04504|045|04|0|F|IK|80|120|220|1|900
JE25502|255|02|0|E|JE|80|120|210|1|900
JH20702|207|02|0|E|JH|80|120|210|1|900
JJ19903|199|03|0|E|JJ|80|120|210|1|900
JG26303|263|03|0|E|JG|80|120|210|1|900
JJ24302|243|02|0|F|JJ|80|120|189|1|900
IL154|154|00|1|P|IL|80|120|215|1|0
IM20504|205|04|0|F|IM|80|120|180|1|900
IN121|121|00|1|E|IN|80|120|215|1|0
IN18202|182|02|0|F|IN|80|120|215|1|900
JC16602|166|02|0|E|JC|80|120|210|1|675
JB183|183|00|0|E|JB|80|120|210|1|0
JC136|136|00|0|E|JC|80|120|210|1|0
JC229|229|00|0|E|JC|80|120|210|1|0
ID080|080|00|1|E|ID|80|120|215|1|0
IG039|039|00|1|E|IG|80|120|215|1|0
IG05002|050|02|0|E|IG|80|120|215|1|900
IG16203|162|03|0|E|IG|80|120|215|1|675
IH04801|048|01|0|E|IH|80|120|215|1|900
IH10704|107|04|0|E|IH|80|120|240|1|900
IH11203|112|03|0|E|IH|80|120|215|1|900
IH14702|147|02|0|E|IH|80|120|215|1|900
II09304|093|04|0|F|II|80|120|240|1|900
IJ24101|241|01|0|F|IJ|80|120|215|1|900
IJ25902|259|02|0|F|IJ|80|120|215|1|900
IK13801|138|01|0|F|IK|80|120|215|1|900
II16202|162|02|0|F|II|80|120|215|1|675
IK18504|185|04|0|F|IK|80|120|220|1|900
IK22903|229|03|0|F|IK|80|120|215|1|900
IK23904|239|04|0|F|IK|80|120|220|1|900
IL11704|117|04|0|F|IL|80|120|195|1|900
IM26403|264|03|0|E|IM|80|120|215|1|900
IN16204|162|04|0|E|IN|80|120|120|1|675
IN23304|233|04|0|E|IN|80|120|120|1|900
AA07401|074|01|0|F|AA|80|120|220|1|425
AG14502|145|02|0|E|AG|80|120|220|1|425
DF03301|033|01|0|E|DF|80|120|220|1|425
EI11002|110|02|0|F|EI|80|120|220|1|900
JJ131|131|00|1|P|JJ|80|120|210|1|0
AA03401|034|01|0|F|AA|80|120|220|1|425
IC26002|260|02|0|F|IC|80|120|215|1|900
ID26002|260|02|0|E|ID|80|120|215|1|900
IF24604|246|04|0|E|IF|80|120|240|1|900
IG09001|090|01|0|E|IG|80|120|215|1|900
IG16103|161|03|0|E|IG|80|120|215|1|675
IH03802|038|02|0|E|IH|80|120|215|1|900
IH048|048|00|1|E|IH|80|120|215|1|0
IH200|200|00|1|E|IH|80|120|215|1|0
IH236|236|00|1|E|IH|80|120|215|1|0
II09302|093|02|0|F|II|80|120|215|1|900
II13804|138|04|0|F|II|80|120|240|1|900
II14203|142|03|0|E|II|80|120|215|1|900
IK09901|099|01|0|F|IK|80|120|215|1|900
IK17102|171|02|0|F|IK|80|120|215|1|900
II170|170|00|1|E|II|80|120|215|1|0
IK22901|229|01|0|F|IK|80|120|215|1|900
IK24803|248|03|0|F|IK|80|120|215|1|900
IM14203|142|03|0|F|IM|80|120|215|1|900
IM24304|243|04|0|F|IM|80|120|180|1|900
JL139|139|00|1|P|JL|80|120|210|1|0
AD12602|126|02|0|F|AD|80|120|220|1|425
AD124|124|00|1|P|AD|80|120|220|1|0
AD121|121|00|1|E|AD|80|120|220|1|0
AD12002|120|02|0|F|AD|80|120|220|1|425
AD11802|118|02|0|F|AD|80|120|220|1|425
AD11601|116|01|0|F|AD|80|120|220|1|425
AD113|113|00|1|P|AD|80|120|220|1|0
AD11203|112|03|0|F|AD|80|120|220|1|425
AD107|107|00|1|P|AD|80|120|220|1|0
AD10302|103|02|0|F|AD|80|120|220|1|425
AD10001|100|01|0|F|AD|80|120|220|1|425
AD096|096|00|1|E|AD|80|120|220|1|0
AD09503|095|03|0|F|AD|80|120|220|1|425
AD08902|089|02|0|F|AD|80|120|220|1|425
AD08503|085|03|0|F|AD|80|120|220|1|425
AD08301|083|01|0|F|AD|80|120|220|1|425
AD08001|080|01|0|F|AD|80|120|220|1|425
AD07903|079|03|0|F|AD|80|120|220|1|425
AD07603|076|03|0|F|AD|80|120|220|1|425
AD074|074|00|1|P|AD|80|120|220|1|0
AD07001|070|01|0|F|AD|80|120|220|1|425
AD067|067|00|1|P|AD|80|120|220|1|0
AD06603|066|03|0|F|AD|80|120|220|1|425
AD06302|063|02|0|F|AD|80|120|220|1|425
AD05902|059|02|0|F|AD|80|120|220|1|425
AD054|054|00|1|P|AD|80|120|220|1|0
AD05001|050|01|0|F|AD|80|120|220|1|425
AD04101|041|01|0|F|AD|80|120|220|1|425
AD03802|038|02|0|F|AD|80|120|220|1|425
AD03503|035|03|0|F|AD|80|120|220|1|425
AD03001|030|01|0|F|AD|80|120|220|1|425
AD02203|022|03|0|F|AD|80|120|220|1|425
AD017|017|00|1|P|AD|80|120|220|1|0
AD010A06|010|00|1|E|AD|80|120|220|1|0
AD010C04|010|00|1|E|AD|80|120|220|1|0
AD010E02|010|00|1|E|AD|80|120|220|1|0
AD012|012|00|1|E|AD|80|120|220|0|0
AD00702|007|02|0|F|AD|80|120|220|1|425
AE00302|003|02|0|E|AE|80|120|220|1|425
AE01001|010|01|0|F|AE|80|120|220|1|425
AE018|018|00|1|P|AE|80|120|220|1|0
AE02202|022|02|0|E|AE|80|120|220|1|425
AE02603|026|03|0|F|AE|80|120|220|1|425
AE03002|030|02|0|F|AE|80|120|220|1|425
AE04503|045|03|0|F|AE|80|120|220|1|425
